,Unnamed: 0,Index,Highest Charting Position,Number of Times Charted,Week of Highest Charting,Streams,Artist Followers,Song ID,Genre,Release Date,Weeks Charted,Popularity,Valence,Chord,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,title,artist,score
1457,1457,1460,76,3,2020-01-17--2020-01-24,5208651,486474,1hoLUVBx0ixX3kn0EX0P5n,"['frauenrap', 'german hip hop', 'german pop']",2020-01-16,"2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24",62,0.629,F#/Gb,0.746,0.592,6,-6.861,0,0.0914,0.462,1.17e-05,0.187,0.629,160.065,audio_features,1hoLUVBx0ixX3kn0EX0P5n,spotify:track:1hoLUVBx0ixX3kn0EX0P5n,https://api.spotify.com/v1/tracks/1hoLUVBx0ixX3kn0EX0P5n,https://api.spotify.com/v1/audio-analysis/1hoLUVBx0ixX3kn0EX0P5n,162094,4,Kein Wort,"Juju, Loredana, Miksu / Macloud",5.248124684210526
1458,1458,1461,86,6,2020-01-03--2020-01-10,5044853,15663384,2ufmtcIFdFpuUYBPXK5f67,"['dance pop', 'electropop', 'etherpop', 'indie poptimism', 'pop', 'post-teen pop']",2020-01-17,"2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",71,0.187,B,0.667,0.583,11,-5.127,0,0.0747,0.231,4.48e-05,0.181,0.187,92.043,audio_features,2ufmtcIFdFpuUYBPXK5f67,spotify:track:2ufmtcIFdFpuUYBPXK5f67,https://api.spotify.com/v1/tracks/2ufmtcIFdFpuUYBPXK5f67,https://api.spotify.com/v1/audio-analysis/2ufmtcIFdFpuUYBPXK5f67,181806,4,Graveyard,Halsey,5.114620441860465
1459,1459,1462,183,1,2020-01-31--2020-02-07,5029979,2010879,5MYzajZVxBaPT2JUSRa99L,['uk hip hop'],2020-01-27,2020-01-31--2020-02-07,56,0.227,F#/Gb,0.642,0.669,6,-5.774,0,0.0486,0.318,0.0,0.119,0.227,156.084,audio_features,6hKTCDZkUuCuFJ3pKPoGVb,spotify:track:6hKTCDZkUuCuFJ3pKPoGVb,https://api.spotify.com/v1/tracks/6hKTCDZkUuCuFJ3pKPoGVb,https://api.spotify.com/v1/audio-analysis/6hKTCDZkUuCuFJ3pKPoGVb,175067,4,Wake Up Call (feat. Trippie Redd),KSI,5.035443480874317
1460,1460,1463,131,6,2019-12-27--2020-01-03,4925843,83743,0qaWEvPkts34WF68r8Dzx9,"['dance pop', 'house', 'pop dance', 'tropical house', 'uk dance']",2019-09-13,"2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76,0.517,B,0.737,0.828,11,-4.711,1,0.0396,0.0149,0.000588,0.0862,0.517,124.051,audio_features,0qaWEvPkts34WF68r8Dzx9,spotify:track:0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/tracks/0qaWEvPkts34WF68r8Dzx9,https://api.spotify.com/v1/audio-analysis/0qaWEvPkts34WF68r8Dzx9,208474,4,Turn Me On (feat. Vula),"Riton, Oliver Heldens",4.971644526717558
1461,1461,1464,190,1,2020-01-31--2020-02-07,4918636,22136717,3ZFTkvIE7kyPt6Nu3PEa7V,"['colombian pop', 'dance pop', 'latin', 'latin pop', 'pop']",2005-11-28,2020-01-31--2020-02-07,83,0.758,A#/Bb,0.778,0.824,10,-5.892,0,0.0707,0.284,0.0,0.405,0.758,100.024,audio_features,3ZFTkvIE7kyPt6Nu3PEa7V,spotify:track:3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/tracks/3ZFTkvIE7kyPt6Nu3PEa7V,https://api.spotify.com/v1/audio-analysis/3ZFTkvIE7kyPt6Nu3PEa7V,218093,4,Hips Don't Lie (feat. Wyclef Jean),Shakira,4.923899157894737
1462,1462,1465,106,6,2020-01-03--2020-01-10,4896939,22698747,7LzouaWGFCy4tkXDOOnEyM,"['dance pop', 'electropop', 'pop', 'post-teen pop']",2019-09-04,"2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",69,0.652,B,0.74,0.498,11,-6.684,0,0.0456,0.0169,0.00282,0.319,0.652,98.016,audio_features,073ILU1C3APNRGF66VhtyA,spotify:track:073ILU1C3APNRGF66VhtyA,https://api.spotify.com/v1/tracks/073ILU1C3APNRGF66VhtyA,https://api.spotify.com/v1/audio-analysis/073ILU1C3APNRGF66VhtyA,207039,4,Liar,Camila Cabello,4.953542773584905
1463,1463,1466,191,4,2020-01-03--2020-01-10,4889500,5241145,2IRZnDFmlqMuOrYOLnZZyc,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",2018-11-30,"2020-01-31--2020-02-07
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",79,0.544,E,0.889,0.496,4,-6.365,0,0.0905,0.259,0.0,0.252,0.544,86.003,audio_features,2IRZnDFmlqMuOrYOLnZZyc,spotify:track:2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/tracks/2IRZnDFmlqMuOrYOLnZZyc,https://api.spotify.com/v1/audio-analysis/2IRZnDFmlqMuOrYOLnZZyc,180522,4,Going Bad (feat. Drake),Meek Mill,4.910442408376963
1464,1464,1467,193,1,2020-01-31--2020-02-07,4884909,42227614,2Rk4JlNc2TPmZe2af99d45,"['pop', 'post-teen pop']",2019-08-23,2020-01-31--2020-02-07,77,0.728,C,0.61,0.83,0,-4.105,1,0.0571,0.033,0.0,0.118,0.728,182.162,audio_features,2Rk4JlNc2TPmZe2af99d45,spotify:track:2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/tracks/2Rk4JlNc2TPmZe2af99d45,https://api.spotify.com/v1/audio-analysis/2Rk4JlNc2TPmZe2af99d45,193000,4,ME! (feat. Brendon Urie of Panic! At The Disco),Taylor Swift,4.8900903471502595
1465,1465,1468,134,5,2019-12-27--2020-01-03,4867723,5488666,1000nHvUdawXuUHgBod4Wv,"['lgbtq+ hip hop', 'pop rap']",2019-09-13,"2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",74,0.475,F,0.703,0.594,5,-6.146,0,0.0752,0.342,0.0,0.123,0.475,153.848,audio_features,6fTt0CH2t0mdeB2N9XFG5r,spotify:track:6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/tracks/6fTt0CH2t0mdeB2N9XFG5r,https://api.spotify.com/v1/audio-analysis/6fTt0CH2t0mdeB2N9XFG5r,114893,4,Panini,Lil Nas X,4.9050364328358205
1466,1466,1469,191,2,2020-01-24--2020-01-31,4824483,47061119,41zXlQxzTi6cGAjpOXyLYH,"['electropop', 'pop']",2017-12-22,"2020-01-31--2020-02-07
2020-01-24--2020-01-31",78,0.247,G,0.483,0.412,7,-8.461,1,0.0402,0.737,0.0,0.116,0.247,170.163,audio_features,41zXlQxzTi6cGAjpOXyLYH,spotify:track:41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/tracks/41zXlQxzTi6cGAjpOXyLYH,https://api.spotify.com/v1/audio-analysis/41zXlQxzTi6cGAjpOXyLYH,203569,3,idontwannabeyouanymore,Billie Eilish,4.834954204188482
1467,1467,1470,158,5,2020-01-03--2020-01-10,4791732,6383275,7DcvwMAiqKJQD1rrdfxSDx,"['atl hip hop', 'atl trap', 'gangster rap', 'hip hop', 'melodic rap', 'pop rap', 'rap', 'trap']",2019-05-23,"2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",72,0.179,E,0.784,0.517,4,-8.981,0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,audio_features,3s4mrPrEFFPF0LmAfutW0n,spotify:track:3s4mrPrEFFPF0LmAfutW0n,https://api.spotify.com/v1/tracks/3s4mrPrEFFPF0LmAfutW0n,https://api.spotify.com/v1/audio-analysis/3s4mrPrEFFPF0LmAfutW0n,200187,4,The London (feat. J. Cole & Travis Scott),"J. Cole, Young Thug",4.823377569620253
1468,1468,1471,123,6,2019-12-27--2020-01-03,4781697,6332535,4sjiIpEv617LDXaidKioOI,"['melodic rap', 'trap']",2019-08-09,"2020-01-31--2020-02-07
2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",68,0.695,C,0.932,0.547,0,-7.787,0,0.333,0.0388,0.0,0.0924,0.695,94.998,audio_features,29ZXwWOOLz9t5fa3eT3i7T,spotify:track:29ZXwWOOLz9t5fa3eT3i7T,https://api.spotify.com/v1/tracks/29ZXwWOOLz9t5fa3eT3i7T,https://api.spotify.com/v1/audio-analysis/29ZXwWOOLz9t5fa3eT3i7T,176640,4,223's (feat. 9lokknine),YNW Melly,4.830477487804878
1469,1469,1472,26,2,2020-01-17--2020-01-24,7618955,46814751,5SiZJoLXp3WOl3J4C8IK0d,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,"2020-01-24--2020-01-31
2020-01-17--2020-01-24",65,0.195,D,0.671,0.623,2,-7.161,1,0.308,0.00998,7.55e-06,0.643,0.195,75.055,audio_features,5SiZJoLXp3WOl3J4C8IK0d,spotify:track:5SiZJoLXp3WOl3J4C8IK0d,https://api.spotify.com/v1/tracks/5SiZJoLXp3WOl3J4C8IK0d,https://api.spotify.com/v1/audio-analysis/5SiZJoLXp3WOl3J4C8IK0d,337147,4,Darkness,Eminem,7.695878076923076
1470,1470,1473,30,2,2020-01-17--2020-01-24,7157402,46814751,0GQ5bFTVFFKpwNPc7KwQnB,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,"2020-01-24--2020-01-31
2020-01-17--2020-01-24",66,0.243,E,0.68,0.82,4,-4.197,0,0.151,0.0614,0.0,0.597,0.243,140.033,audio_features,0GQ5bFTVFFKpwNPc7KwQnB,spotify:track:0GQ5bFTVFFKpwNPc7KwQnB,https://api.spotify.com/v1/tracks/0GQ5bFTVFFKpwNPc7KwQnB,https://api.spotify.com/v1/audio-analysis/0GQ5bFTVFFKpwNPc7KwQnB,234653,4,"You Gon’ Learn (feat. Royce Da 5'9"" & White Gold)",Eminem,7.224068666666667
1471,1471,1474,38,2,2020-01-17--2020-01-24,7060589,6189454,2hwOoMtWPtTSSn6WHV7Vp5,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,"2020-01-24--2020-01-31
2020-01-17--2020-01-24",75,0.508,G#/Ab,0.742,0.553,8,-8.98,1,0.419,0.389,0.0,0.0694,0.508,84.931,audio_features,2hwOoMtWPtTSSn6WHV7Vp5,spotify:track:2hwOoMtWPtTSSn6WHV7Vp5,https://api.spotify.com/v1/tracks/2hwOoMtWPtTSSn6WHV7Vp5,https://api.spotify.com/v1/audio-analysis/2hwOoMtWPtTSSn6WHV7Vp5,209440,4,Blue World,Mac Miller,7.113220578947368
1472,1472,1475,99,5,2019-12-27--2020-01-03,6442626,13312073,1vG3YuKRYqPwTmNmYgqkpg,"['sertanejo pop', 'sertanejo universitario']",2019-12-06,"2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",66,0.7,C#/Db,0.668,0.684,1,-5.937,1,0.0527,0.627,0.0,0.923,0.7,108.138,audio_features,1vG3YuKRYqPwTmNmYgqkpg,spotify:track:1vG3YuKRYqPwTmNmYgqkpg,https://api.spotify.com/v1/tracks/1vG3YuKRYqPwTmNmYgqkpg,https://api.spotify.com/v1/audio-analysis/1vG3YuKRYqPwTmNmYgqkpg,187986,4,Liberdade Provisória,Henrique & Juliano,6.49313105050505
1473,1473,1476,32,2,2020-01-17--2020-01-24,6374807,46814751,0q2vG0UVuy6ajjcpkQHdZM,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,"2020-01-24--2020-01-31
2020-01-17--2020-01-24",65,0.389,C#/Db,0.852,0.752,1,-5.793,1,0.0597,0.0169,0.0,0.394,0.389,89.95,audio_features,0q2vG0UVuy6ajjcpkQHdZM,spotify:track:0q2vG0UVuy6ajjcpkQHdZM,https://api.spotify.com/v1/tracks/0q2vG0UVuy6ajjcpkQHdZM,https://api.spotify.com/v1/audio-analysis/0q2vG0UVuy6ajjcpkQHdZM,216600,4,Unaccommodating (feat. Young M.A),Eminem,6.437307
1474,1474,1477,129,1,2020-01-24--2020-01-31,6113037,1140383,5XVPNr0CAoUn1jD033Ucoo,"['deep german hip hop', 'german hip hop', 'hamburg hip hop']",2020-02-13,2020-01-24--2020-01-31,62,0.556,B,0.784,0.703,11,-7.491,0,0.236,0.0973,8.32e-05,0.0754,0.556,141.035,audio_features,5XVPNr0CAoUn1jD033Ucoo,spotify:track:5XVPNr0CAoUn1jD033Ucoo,https://api.spotify.com/v1/tracks/5XVPNr0CAoUn1jD033Ucoo,https://api.spotify.com/v1/audio-analysis/5XVPNr0CAoUn1jD033Ucoo,162938,4,Donuts,Gzuz,6.120788937984496
1475,1475,1478,44,2,2020-01-17--2020-01-24,5466161,46814751,5CpsIb7SMFHjmAG8RvIWfq,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,"2020-01-24--2020-01-31
2020-01-17--2020-01-24",64,0.509,D,0.661,0.748,2,-4.809,0,0.206,0.175,0.0,0.254,0.509,171.983,audio_features,5CpsIb7SMFHjmAG8RvIWfq,spotify:track:5CpsIb7SMFHjmAG8RvIWfq,https://api.spotify.com/v1/tracks/5CpsIb7SMFHjmAG8RvIWfq,https://api.spotify.com/v1/audio-analysis/5CpsIb7SMFHjmAG8RvIWfq,265947,3,Leaving Heaven (feat. Skylar Grey),Eminem,5.5116155454545455
1476,1476,1479,164,1,2020-01-24--2020-01-31,5297101,1045091,0Vl4eICpXMjtiK0RhdaWov,['german hip hop'],2020-01-23,2020-01-24--2020-01-31,57,0.491,G#/Ab,0.694,0.737,8,-5.202,0,0.291,0.359,0.0,0.144,0.47,79.932,audio_features,0A141i02gDs2bG0Nnby51X,spotify:track:0A141i02gDs2bG0Nnby51X,https://api.spotify.com/v1/tracks/0A141i02gDs2bG0Nnby51X,https://api.spotify.com/v1/audio-analysis/0A141i02gDs2bG0Nnby51X,197813,4,Zu Ende,"Samra, ELIF",5.303198560975609
1477,1477,1480,171,1,2020-01-24--2020-01-31,5215211,4794212,06scTb0zbkxYNgpAB3J9fN,"['houston rap', 'pop', 'pop rap', 'trap queen']",2020-01-24,2020-01-24--2020-01-31,59,0.547,B,0.742,0.731,11,-4.362,0,0.306,0.0851,0.0,0.131,0.547,174.019,audio_features,06scTb0zbkxYNgpAB3J9fN,spotify:track:06scTb0zbkxYNgpAB3J9fN,https://api.spotify.com/v1/tracks/06scTb0zbkxYNgpAB3J9fN,https://api.spotify.com/v1/audio-analysis/06scTb0zbkxYNgpAB3J9fN,183143,4,B.I.T.C.H.,Megan Thee Stallion,5.2210589532163745
1478,1478,1481,56,5,2020-01-10--2020-01-17,5066377,1251372,2XUPkAie1nz9SYIhbdIVWb,[],2021-08-13,"2020-01-24--2020-01-31
2020-01-17--2020-01-24
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",0,0.55,A#/Bb,0.563,0.564,10,-7.906,0,0.271,0.114,0.0254,0.304,0.55,154.355,audio_features,4yI3HpbSFSgFZtJP2kDe5m,spotify:track:4yI3HpbSFSgFZtJP2kDe5m,https://api.spotify.com/v1/tracks/4yI3HpbSFSgFZtJP2kDe5m,https://api.spotify.com/v1/audio-analysis/4yI3HpbSFSgFZtJP2kDe5m,162596,5,Look At Her Now,Selena Gomez,5.1556627142857145
1479,1479,1482,187,1,2020-01-24--2020-01-31,5037967,862965,5SYkeNpjhJPFUMOP5TK8iw,"['basshall', 'turkish trap']",2020-08-28,2020-01-24--2020-01-31,57,0.737,G#/Ab,0.932,0.448,8,-4.491,0,0.136,0.0253,0.0,0.104,0.736,103.98,audio_features,7BjmOMyfT4PBKbZuSCwWPc,spotify:track:7BjmOMyfT4PBKbZuSCwWPc,https://api.spotify.com/v1/tracks/7BjmOMyfT4PBKbZuSCwWPc,https://api.spotify.com/v1/audio-analysis/7BjmOMyfT4PBKbZuSCwWPc,167350,4,Bi Sonraki Hayatımda Gel,"Murda, Ezhel",5.043314593582887
1480,1480,1483,126,4,2019-12-27--2020-01-03,4922369,19102888,1Knctxx9vGZxpZfF66BIEa,"['chicago rap', 'melodic rap']",2018-06-22,"2020-01-24--2020-01-31
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",77,0.381,E,0.594,0.798,4,-5.244,1,0.0844,0.115,0.0,0.143,0.381,142.049,audio_features,1Knctxx9vGZxpZfF66BIEa,spotify:track:1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/tracks/1Knctxx9vGZxpZfF66BIEa,https://api.spotify.com/v1/audio-analysis/1Knctxx9vGZxpZfF66BIEa,191840,4,Legends,Juice WRLD,4.954115031746031
1481,1481,1484,157,4,2019-12-27--2020-01-03,4891989,26784251,7KbF6AdprOXEEHlsq11Z6d,"['latin', 'reggaeton', 'reggaeton colombiano']",2019-05-17,"2020-01-24--2020-01-31
2020-01-10--2020-01-17
2020-01-03--2020-01-10
2019-12-27--2020-01-03",76,0.68,A#/Bb,0.777,0.712,10,-4.84,1,0.277,0.217,0.0,0.091,0.68,95.692,audio_features,7KbF6AdprOXEEHlsq11Z6d,spotify:track:7KbF6AdprOXEEHlsq11Z6d,https://api.spotify.com/v1/tracks/7KbF6AdprOXEEHlsq11Z6d,https://api.spotify.com/v1/audio-analysis/7KbF6AdprOXEEHlsq11Z6d,175733,4,11 PM,Maluma,4.917466707006369
1482,1482,1485,182,3,2020-01-03--2020-01-10,4855270,639516,0qc4QlcCxVTGyShurEv1UU,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",2019-05-24,"2020-01-24--2020-01-31
2020-01-03--2020-01-10
2019-12-27--2020-01-03",73,0.651,G,0.59,0.642,7,-3.87,1,0.122,0.0771,0.0,0.105,0.651,107.356,audio_features,36orMWv2PgvnzXsd5CJ0yL,spotify:track:36orMWv2PgvnzXsd5CJ0yL,https://api.spotify.com/v1/tracks/36orMWv2PgvnzXsd5CJ0yL,https://api.spotify.com/v1/audio-analysis/36orMWv2PgvnzXsd5CJ0yL,174444,4,Post Malone (feat. RANI),Sam Feldt,4.871753516483516
1483,1483,1486,52,2,2020-01-17--2020-01-24,4824037,46814751,7Dj2wqPYXfSRFwa6qyOztr,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,"2020-01-24--2020-01-31
2020-01-17--2020-01-24",62,0.595,A#/Bb,0.72,0.767,10,-5.839,0,0.214,0.0387,0.0,0.202,0.595,88.966,audio_features,7Dj2wqPYXfSRFwa6qyOztr,spotify:track:7Dj2wqPYXfSRFwa6qyOztr,https://api.spotify.com/v1/tracks/7Dj2wqPYXfSRFwa6qyOztr,https://api.spotify.com/v1/audio-analysis/7Dj2wqPYXfSRFwa6qyOztr,194707,4,In Too Deep,Eminem,4.862498538461538
1484,1484,1487,57,1,2020-01-17--2020-01-24,10830400,46814751,7ccTcabbJlCJiIqtrSSwBk,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,62,0.511,C#/Db,0.847,0.637,1,-5.193,1,0.367,0.0258,0.000648,0.382,0.511,165.979,audio_features,7ccTcabbJlCJiIqtrSSwBk,spotify:track:7ccTcabbJlCJiIqtrSSwBk,https://api.spotify.com/v1/tracks/7ccTcabbJlCJiIqtrSSwBk,https://api.spotify.com/v1/audio-analysis/7ccTcabbJlCJiIqtrSSwBk,173893,4,Premonition - Intro,Eminem,10.847943859649122
1485,1485,1488,62,1,2020-01-17--2020-01-24,10086930,6189454,3R8CyhJfVjvgIROd5RSGhQ,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,60,0.0546,F,0.699,0.503,5,-9.922,0,0.0882,0.391,0.0126,0.0996,0.0546,114.86,audio_features,3R8CyhJfVjvgIROd5RSGhQ,spotify:track:3R8CyhJfVjvgIROd5RSGhQ,https://api.spotify.com/v1/tracks/3R8CyhJfVjvgIROd5RSGhQ,https://api.spotify.com/v1/audio-analysis/3R8CyhJfVjvgIROd5RSGhQ,220853,4,I Can See,Mac Miller,10.103059032258065
1486,1486,1489,69,1,2020-01-17--2020-01-24,9521654,6189454,2Yv2mHzr5AQavVdwQjEokV,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,64,0.336,D,0.677,0.33,2,-11.198,1,0.149,0.474,0.000871,0.064,0.336,68.985,audio_features,2Yv2mHzr5AQavVdwQjEokV,spotify:track:2Yv2mHzr5AQavVdwQjEokV,https://api.spotify.com/v1/tracks/2Yv2mHzr5AQavVdwQjEokV,https://api.spotify.com/v1/audio-analysis/2Yv2mHzr5AQavVdwQjEokV,298440,4,Hand Me Downs,Mac Miller,9.536146753623187
1487,1487,1490,70,1,2020-01-17--2020-01-24,9493884,46814751,1lO9CZo6eDrOy0S7khgryG,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,63,0.0687,A,0.756,0.747,9,-5.407,1,0.046,0.0048,0.00536,0.588,0.0687,134.935,audio_features,1lO9CZo6eDrOy0S7khgryG,spotify:track:1lO9CZo6eDrOy0S7khgryG,https://api.spotify.com/v1/tracks/1lO9CZo6eDrOy0S7khgryG,https://api.spotify.com/v1/audio-analysis/1lO9CZo6eDrOy0S7khgryG,200947,4,No Regrets (feat. Don Toliver),Eminem,9.508169714285714
1488,1488,1491,71,1,2020-01-17--2020-01-24,9443725,6189454,3WfSNAoj2D8C9noPSGZZFM,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,62,0.601,C,0.831,0.36,0,-8.073,1,0.052,0.136,0.00217,0.0703,0.601,75.014,audio_features,3WfSNAoj2D8C9noPSGZZFM,spotify:track:3WfSNAoj2D8C9noPSGZZFM,https://api.spotify.com/v1/tracks/3WfSNAoj2D8C9noPSGZZFM,https://api.spotify.com/v1/audio-analysis/3WfSNAoj2D8C9noPSGZZFM,232212,4,Complicated,Mac Miller,9.457809507042255
1489,1489,1492,72,1,2020-01-17--2020-01-24,9328951,46814751,1qwMkkRiD5jqLeUUjfgblh,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,64,0.516,F#/Gb,0.848,0.745,6,-3.052,0,0.221,0.0949,0.0,0.0796,0.516,137.024,audio_features,1qwMkkRiD5jqLeUUjfgblh,spotify:track:1qwMkkRiD5jqLeUUjfgblh,https://api.spotify.com/v1/tracks/1qwMkkRiD5jqLeUUjfgblh,https://api.spotify.com/v1/audio-analysis/1qwMkkRiD5jqLeUUjfgblh,170227,4,Lock It Up (feat. Anderson .Paak),Eminem,9.34283988888889
1490,1490,1493,73,1,2020-01-17--2020-01-24,9260007,46814751,34d7sGX6WUqq8f04e7CSNF,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,62,0.0495,C#/Db,0.871,0.493,1,-6.356,1,0.205,0.0134,0.000241,0.385,0.0495,144.989,audio_features,34d7sGX6WUqq8f04e7CSNF,spotify:track:34d7sGX6WUqq8f04e7CSNF,https://api.spotify.com/v1/tracks/34d7sGX6WUqq8f04e7CSNF,https://api.spotify.com/v1/audio-analysis/34d7sGX6WUqq8f04e7CSNF,200573,4,Marsh,Eminem,9.273705630136986
1491,1491,1494,74,1,2020-01-17--2020-01-24,9159901,46814751,3QVHSV8YKYq4L8tI5rnFgj,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,61,0.557,C#/Db,0.779,0.805,1,-3.121,1,0.178,0.018,0.0,0.321,0.557,145.68,audio_features,3QVHSV8YKYq4L8tI5rnFgj,spotify:track:3QVHSV8YKYq4L8tI5rnFgj,https://api.spotify.com/v1/tracks/3QVHSV8YKYq4L8tI5rnFgj,https://api.spotify.com/v1/audio-analysis/3QVHSV8YKYq4L8tI5rnFgj,213413,4,Stepdad,Eminem,9.173414513513514
1492,1492,1495,83,1,2020-01-17--2020-01-24,8695060,46814751,5mZXWEH2eh8zMZGCxT5aW0,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,60,0.356,C#/Db,0.458,0.966,1,-2.107,1,0.384,0.14,0.0,0.11,0.356,183.586,audio_features,5mZXWEH2eh8zMZGCxT5aW0,spotify:track:5mZXWEH2eh8zMZGCxT5aW0,https://api.spotify.com/v1/tracks/5mZXWEH2eh8zMZGCxT5aW0,https://api.spotify.com/v1/audio-analysis/5mZXWEH2eh8zMZGCxT5aW0,286960,4,"Yah Yah (feat. Royce Da 5'9"", Black Thought, Q-Tip & Denaun)",Eminem,8.707108192771084
1493,1493,1496,90,1,2020-01-17--2020-01-24,8335790,46814751,40YbWniIEmqy6s58fYXLUh,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,62,0.581,F,0.747,0.899,5,-5.125,0,0.246,0.1,0.0,0.486,0.581,92.029,audio_features,40YbWniIEmqy6s58fYXLUh,spotify:track:40YbWniIEmqy6s58fYXLUh,https://api.spotify.com/v1/tracks/40YbWniIEmqy6s58fYXLUh,https://api.spotify.com/v1/audio-analysis/40YbWniIEmqy6s58fYXLUh,177547,4,Never Love Again,Eminem,8.34690111111111
1494,1494,1497,91,1,2020-01-17--2020-01-24,8329349,6189454,3Qa944OTMZkg8DHjET8JQv,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,64,0.46,C,0.779,0.362,0,-10.847,1,0.0474,0.135,0.206,0.111,0.46,85.011,audio_features,3Qa944OTMZkg8DHjET8JQv,spotify:track:3Qa944OTMZkg8DHjET8JQv,https://api.spotify.com/v1/tracks/3Qa944OTMZkg8DHjET8JQv,https://api.spotify.com/v1/audio-analysis/3Qa944OTMZkg8DHjET8JQv,286387,4,Woods,Mac Miller,8.340338010989012
1495,1495,1498,94,1,2020-01-17--2020-01-24,8277608,46814751,74gykWHknHDrg4eMdcmdRq,"['detroit hip hop', 'hip hop', 'rap']",2020-01-17,2020-01-17--2020-01-24,61,0.467,E,0.89,0.664,4,-6.625,0,0.106,0.00487,0.0,0.257,0.467,93.007,audio_features,74gykWHknHDrg4eMdcmdRq,spotify:track:74gykWHknHDrg4eMdcmdRq,https://api.spotify.com/v1/tracks/74gykWHknHDrg4eMdcmdRq,https://api.spotify.com/v1/audio-analysis/74gykWHknHDrg4eMdcmdRq,247733,4,Farewell,Eminem,8.288246297872341
1496,1496,1499,98,1,2020-01-17--2020-01-24,8172098,6189454,1OuN92HcVG6NVpWbeESNB3,"['hip hop', 'pittsburgh rap', 'rap']",2020-01-17,2020-01-17--2020-01-24,62,0.112,A,0.875,0.599,9,-9.077,0,0.138,0.0333,0.0143,0.113,0.112,152.061,audio_features,1OuN92HcVG6NVpWbeESNB3,spotify:track:1OuN92HcVG6NVpWbeESNB3,https://api.spotify.com/v1/tracks/1OuN92HcVG6NVpWbeESNB3,https://api.spotify.com/v1/audio-analysis/1OuN92HcVG6NVpWbeESNB3,256507,4,Everybody,Mac Miller,8.182302081632653
